tickerSymbol,language,region,quoteType,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,currency,exchange,shortName,longName,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,marketState,firstTradeDateMilliseconds,priceHint,regularMarketChange,regularMarketTime,regularMarketPreviousClose,fullExchangeName,averageDailyVolume3Month,averageDailyVolume10Day,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverage,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,tradeable,cryptoTradeable,price,regularMarketDayHigh,regularMarketDayRange,regularMarketDayLow,regularMarketVolume,bid,ask,bidSize,askSize,financialCurrency,regularMarketOpen,trailingAnnualDividendRate,trailingPE,trailingAnnualDividendYield,epsTrailingTwelveMonths,bookValue,priceToBook,displayName,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,epsForward,epsCurrentYear,priceEpsCurrentYear,sharesOutstanding,marketCap,forwardPE,averageAnalystRating,ipoExpectedDate,ytdReturn,trailingThreeMonthReturns,trailingThreeMonthNavReturns,prevName,nameChangeDate,prevExchange,exchangeTransferDate,newListingDate,prevTicker,tickerChangeDate,underlyingSymbol,openInterest
FGEN,en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,USD,NMS,"FibroGen, Inc","FibroGen, Inc.",finmb_28484,America/New_York,EDT,-14400000,us_market,False,-0.43010712,18.52,REGULAR,1415975400000.0,2,-0.07999992,1679590000,18.6,NasdaqGS,956776.0,1038630.0,10.710001,1.3713189,7.81 - 25.69,-7.17,-0.27909693,7.81,25.69,21.8238,-3.3037987,-0.15138513,15.78225,2.73775,0.1734702,15,0,False,False,18.52,18.94,18.52 - 18.94,18.52,146757.0,18.62,18.65,12.0,8.0,USD,18.71,0.0,,0.0,-2.89,-0.228,-81.22807,FibroGen,,1677535200.0,1683543540.0,1683892800.0,-2.17,-2.45,-7.5591836,94182896.0,1744267264.0,-8.534562,2.4 - Buy,,,,,,,,,,,,,
FGF,en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,USD,NGM,"FG Financial Group, Inc.","FG Financial Group, Inc.",finmb_252706115,America/New_York,EDT,-14400000,us_market,False,16.896713,2.4899,REGULAR,1396359000000.0,4,0.3599,1679585044,2.13,NasdaqGM,4522.0,4530.0,1.1799002,0.9006872,1.31 - 4.03,-1.5401001,-0.38215882,1.31,4.03,2.73432,-0.24441981,-0.089389615,2.13348,0.35642004,0.1670604,15,0,False,False,2.4899,2.49,2.0101 - 2.49,2.0101,1051.0,2.0,2.31,11.0,13.0,USD,2.29,0.0,,0.0,-0.63,1.632,1.5256741,FG Financial,,1668028200.0,1680001140.0,1680523200.0,,,,9394040.0,23390222.0,,,,,,,"1347 Property Insurance Holdings, Inc.",2023-03-22,,,,,,,
FGFPP,en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,USD,NGM,"FG Financial Group, Inc.  - 8.0","FG Financial Group, Inc.",finmb_252706115,America/New_York,EDT,-14400000,us_market,False,-4.6511693,16.4,REGULAR,1521725400000.0,2,-0.80000114,1679590143,17.2,NasdaqGM,1225.0,1500.0,2.3999996,0.17142855,14.0 - 23.3,-6.8999996,-0.29613733,14.0,23.3,20.06384,-3.6638412,-0.18260917,18.393555,-1.9935551,-0.10838335,15,0,False,False,16.4,17.24,16.4 - 17.24,16.4,1875.0,16.35,17.25,11.0,11.0,USD,17.0871,0.0,,0.0,-2.536,1.632,10.04902,FG Financial,1678838400.0,,,,,,,,,,,,,,,"1347 Property Insurance Holdings, Inc.",2023-03-22,,,,,,,
FGI,en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,USD,NCM,FGI Industries Ltd.,FGI Industries Ltd.,finmb_1674018953,America/New_York,EDT,-14400000,us_market,False,0.0,1.84,REGULAR,1643121000000.0,4,0.0,1679582404,1.84,NasdaqCM,11016.0,10490.0,0.13,0.076023385,1.71 - 4.48,-2.6399999,-0.5892857,1.71,4.48,2.1223,-0.28229988,-0.13301602,2.3473,-0.5073,-0.21612065,15,0,False,False,1.84,1.92,1.84 - 1.92,1.84,2925.0,1.83,1.9,12.0,11.0,USD,1.91,0.0,4.088889,0.0,0.45,2.331,0.78936076,FGI Industries,,1679947200.0,1679947200.0,1679947200.0,0.4,0.39,4.717949,9500000.0,17480000.0,4.6,2.0 - Buy,2022-01-25,,,,,,,,,,,,
FGIWW,en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,USD,NCM,FGI Industries Ltd. Warrant,FGI Industries Ltd.,finmb_1674018953,America/New_York,EDT,-14400000,us_market,False,32.000004,0.33,REGULAR,,4,0.08000001,1679583604,0.25,NasdaqCM,,,0.060000002,0.22222222,0.27 - 0.3991,-0.06909999,-0.17313954,0.27,0.3991,,,,,,,15,0,False,False,0.33,0.3991,0.27 - 0.3991,0.27,9697.0,0.25,0.377,9.0,11.0,USD,0.2754,0.0,,0.0,,,,FGI Industries,,,,,,,,,,,,2022-01-25,,,,,,,,,,,,
FGM,en-US,US,ETF,ETF,Nasdaq Real Time Price,True,HIGH,USD,NGM,First Trust Germany AlphaDEX Fu,First Trust Germany AlphaDEX Fund,finmb_170247225,America/New_York,EDT,-14400000,us_market,False,0.77936286,37.5,REGULAR,1329489000000.0,2,0.29000092,1679580459,37.21,NasdaqGM,2272.0,800.0,9.959999,0.36165574,27.54 - 46.24,-8.740002,-0.18901387,27.54,46.24,39.0898,-1.5898018,-0.0406705,35.035,2.4650002,0.07035822,15,0,False,False,37.5,37.59,37.45 - 37.59,37.45,7238.0,37.26,38.09,9.0,8.0,,37.59,0.0,6.2375703,0.0,6.011956,,,,1522281600.0,,,,,,,,,,,,5.35108,6.98164,6.98164,,,,,,,,,
FGMC,en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,USD,NGM,FG Merger Corp.,FG Merger Corp.,finmb_1765115045,America/New_York,EDT,-14400000,us_market,False,0.0,10.4325,REGULAR,1650375000000.0,2,0.0,1679497879,10.4325,NasdaqGM,32583.0,27700.0,0.54249954,0.05485334,9.89 - 10.5,-0.067500114,-0.006428582,9.89,10.5,10.3371,0.09539986,0.0092288805,10.113645,0.3188553,0.03152724,15,0,False,False,10.4325,10.43,10.43 - 10.43,10.43,2.0,10.43,10.44,9.0,13.0,USD,10.435,0.0,,0.0,-0.46,0.006,1738.75,FG Merger,,,,,,,,10157800.0,105971248.0,,,,,,,,,,,,,,,
FGMCU,en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,USD,NGM,FG Merger Corp.,FG Merger Corp.,finmb_1765115045,America/New_York,EDT,-14400000,us_market,False,0.0,10.65,REGULAR,1645799400000.0,2,0.0,1679319416,10.65,NasdaqGM,5608.0,1120.0,0.6899996,0.06927706,9.96 - 10.975,-0.32500076,-0.029612824,9.96,10.975,10.3819,0.26809978,0.02582377,10.15096,0.49903965,0.049161818,15,0,False,False,10.65,10.65,10.65 - 10.65,10.65,1867.0,10.41,10.65,29.0,9.0,USD,10.965,0.0,,0.0,-0.001,0.006,1774.9999,FG Merger,,,,,,,,,,,,2022-02-25,,,,,,,,,,,,
FGMCW,en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,USD,NGM,,FG Merger Corp.,finmb_1765115045,America/New_York,EDT,-14400000,us_market,False,0.0,0.11,REGULAR,,4,0.0,1679513469,0.11,NasdaqGM,,,0.0,0.0,0.11 - 0.11,0.0,0.0,0.11,0.11,,,,,,,15,0,False,False,0.11,0.11,0.11 - 0.11,0.11,1693.0,0.07,0.11,14.0,30.0,USD,0.11,0.0,,0.0,-0.001,0.124,0.88709676,FG Merger,,,,,,,,,,,,,,,,,,,,,,,,
FHB,en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,USD,NMS,"First Hawaiian, Inc.","First Hawaiian, Inc.",finmb_176291,America/New_York,EDT,-14400000,us_market,False,-1.6205918,20.64,REGULAR,1470403800000.0,2,-0.34000015,1679590210,20.98,NasdaqGS,716413.0,1872680.0,0.9599991,0.04878044,19.68 - 29.53,-8.890001,-0.30104983,19.68,29.53,25.7242,-5.0842,-0.19764268,25.334,-4.6940002,-0.18528461,15,0,False,False,20.64,21.3,20.45 - 21.3,20.45,391344.0,20.56,20.56,9.0,8.0,USD,21.26,1.04,10.019418,0.04957102,2.06,17.815,1.1585742,First Hawaiian,1677801600.0,1674842400.0,1681993800.0,1682339400.0,2.26,2.3,8.973913,127522000.0,2632054016.0,9.132743,3.2 - Hold,,,,,,,,,,,,,
FHLT,en-US,US,EQUITY,Equity,Delayed Quote,True,HIGH,USD,NCM,Future Health ESG Corp.,Future Health ESG Corp.,finmb_1678031666,America/New_York,EDT,-14400000,us_market,False,0.0,9.79,REGULAR,1638973800000.0,2,0.0,1679578652,9.79,NasdaqCM,181.0,0.0,0.03999996,0.00410256,9.75 - 10.895,-1.1050005,-0.10142271,9.75,10.895,9.9394,-0.14939976,-0.015031065,9.99395,-0.20394993,-0.02040734,15,0,False,False,9.79,9.79,9.79 - 9.79,9.79,2.0,10.1,10.38,9.0,30.0,USD,9.79,0.0,,0.0,0.0,-1.424,-6.875,Future Health ESG,,,,,,,,6591540.0,64531176.0,,,2021-12-08,,,,,,,,,,,,
FHLTU,en-US,US,EQUITY,Equity,Delayed Quote,True,HIGH,USD,NCM,Future Health ESG Corp.,Future Health ESG Corp.,finmb_1678031666,America/New_York,EDT,-14400000,us_market,False,0.0,9.77,REGULAR,1631280600000.0,2,0.0,1679578652,9.77,NasdaqCM,225.0,0.0,0.34000015,0.03605516,9.43 - 11.8,-2.0299997,-0.17203388,9.43,11.8,9.8749,-0.10489941,-0.010622832,10.038345,-0.26834488,-0.026731983,15,0,False,False,9.77,9.77,9.77 - 9.77,9.77,101.0,9.86,10.5,8.0,12.0,USD,9.77,0.0,,0.0,-0.022,-1.424,-6.860955,Future Health ESG,,,,,,,,,,,,2021-09-10,,,,,,,,,,,,
FHLTW,en-US,US,EQUITY,Equity,Delayed Quote,True,HIGH,USD,NCM,Future Health ESG Corp. Warrant,Future Health ESG Corp.,finmb_1678031666,America/New_York,EDT,-14400000,us_market,False,0.0,0.059,REGULAR,,4,0.0,1679511925,0.059,NasdaqCM,,,0.00090000033,0.015490539,0.0581 - 0.0672,-0.008199997,-0.122023776,0.0581,0.0672,,,,,,,15,0,False,False,0.059,0.0672,0.0581 - 0.0672,0.0581,150800.0,0.054,0.0839,32.0,30.0,USD,0.06,,,,,-0.294,-0.20068027,Future Health ESG,,,,,,,,,,,,2021-12-08,,,,,,,,,,,,
FHN-PB,en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,USD,NYQ,First Horizon Corporation Depos,First Horizon Corporation,finmb_272721,America/New_York,EDT,-14400000,us_market,False,1.4363496,20.48,REGULAR,,2,0.289999,1679589659,20.19,NYSE,,,0.20999908,0.010360093,20.27 - 21.0,-0.52000046,-0.024761926,20.27,21.0,,,,,,,15,0,False,False,20.48,21.0,20.27 - 21.0,20.27,19986.0,20.48,20.79,11.0,8.0,USD,20.75,0.6,12.190476,0.029717682,1.68,13.476,1.5197388,First Horizon,1675209600.0,,,,,,,,,,,,,,,First Horizon National Corporation,2023-03-22,,,,,,,
FHN-PC,en-US,US,EQUITY,Equity,Delayed Quote,True,HIGH,USD,NYQ,First Horizon Corporation Depos,First Horizon Corporation,finmb_272721,America/New_York,EDT,-14400000,us_market,False,-0.19038989,20.97,REGULAR,1594128600000.0,2,-0.040000916,1679588572,21.01,NYSE,6700.0,19560.0,2.5698986,0.13966765,18.4001 - 27.16,-6.1900005,-0.22790872,18.4001,27.16,24.511784,-3.5417843,-0.14449313,25.205656,-4.2356567,-0.1680439,15,0,False,False,20.97,21.78,20.97 - 21.78,20.97,918.0,20.44,21.5,10.0,18.0,USD,21.78,0.6,12.482142,0.02855783,1.68,13.476,1.5560997,First Horizon,1682899200.0,,,,,,,,,,,,,,,First Horizon National Corporation,2023-03-22,,,,,,,
FHN-PD,en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,USD,NYQ,First Horizon Corporation Depos,First Horizon Corporation,finmb_272721,America/New_York,EDT,-14400000,us_market,False,2.3622088,19.5,REGULAR,1594042200000.0,2,0.45000076,1679590163,19.05,NYSE,19065.0,63459.0,2.2800007,0.13240422,17.22 - 27.13,-7.629999,-0.28123847,17.22,27.13,23.755236,-4.2552357,-0.17912833,24.205408,-4.705408,-0.1943949,15,0,False,False,19.5,20.25,19.15 - 20.25,19.15,55550.0,19.5,19.53,8.0,10.0,USD,19.15,0.6,11.607143,0.031496067,1.68,13.476,1.447017,First Horizon,1682899200.0,,,,,,,,,,,,,,,First Horizon National Corporation,2023-03-22,,,,,,,
FHN-PF,en-US,US,EQUITY,Equity,Delayed Quote,True,HIGH,USD,NYQ,First Horizon Corporation Depos,First Horizon Corporation,finmb_272721,America/New_York,EDT,-14400000,us_market,False,1.8238189,16.4,REGULAR,1619703000000.0,2,0.29374886,1679589036,16.1063,NYSE,39541.0,75215.0,4.3499994,0.3609958,12.05 - 23.44,-7.040001,-0.30034134,12.05,23.44,20.5272,-4.127201,-0.2010601,20.58348,-4.183481,-0.2032446,15,0,False,False,16.4,16.8,16.27 - 16.8,16.27,6667.0,16.0,16.44,8.0,8.0,USD,16.28,0.6,9.761905,0.037252504,1.68,13.476,1.2169783,First Horizon,1681084800.0,,,,,,,,,,,,,,,First Horizon National Corporation,2023-03-22,,,,,,,
FHTX,en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,USD,NGM,Foghorn Therapeutics Inc.,Foghorn Therapeutics Inc.,finmb_538076136,America/New_York,EDT,-14400000,us_market,False,2.7897022,4.79,REGULAR,1603459800000.0,4,0.13000011,1679589806,4.66,NasdaqGM,69559.0,64330.0,0.27999973,0.062084194,4.51 - 18.12,-13.330001,-0.73565125,4.51,18.12,6.7151,-1.9250998,-0.28668225,9.5339,-4.7439003,-0.49758232,15,0,False,False,4.79,4.8,4.665 - 4.8,4.665,5758.0,4.66,4.8,13.0,8.0,USD,4.75,0.0,,0.0,-2.49,0.003,1596.6666,Foghorn Therapeutics,,1678363204.0,1678363204.0,1678363204.0,-2.34,-2.71,-1.7675276,41804100.0,200241632.0,-2.0470085,2.0 - Buy,2020-10-23,,,,,,,,,,,,
FIAC,en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,USD,NGM,Focus Impact Acquisition Corp.,Focus Impact Acquisition Corp.,finmb_712463355,America/New_York,EDT,-14400000,us_market,False,0.0,10.36,REGULAR,1640269800000.0,2,0.0,1679515098,10.36,NasdaqGM,173703.0,146120.0,0.46799946,0.047310904,9.892 - 10.49,-0.13000011,-0.012392766,9.892,10.49,10.30146,0.05853939,0.0056826305,10.08949,0.27050972,0.026811041,15,0,False,False,10.36,10.37,10.35 - 10.37,10.35,29586.0,10.37,10.38,10.0,12.0,USD,10.35,0.0,30.833332,0.0,0.336,-0.361,-28.69806,Focus Impact,,,,,,,,23000000.0,297849984.0,,,2021-12-20,,,,,,,,,,,,
FIACU,en-US,US,EQUITY,Equity,Delayed Quote,True,HIGH,USD,NGM,Focus Impact Acquisition Corp.,Focus Impact Acquisition Corp.,finmb_712463355,America/New_York,EDT,-14400000,us_market,False,0.0,10.33,REGULAR,1635427800000.0,2,0.0,1679515174,10.33,NasdaqGM,648.0,60.0,0.40999985,0.041330628,9.92 - 11.16,-0.8299999,-0.07437275,9.92,11.16,10.361028,-0.031027794,-0.0029946638,10.122079,0.20792103,0.020541336,15,0,False,False,10.33,10.33,10.33 - 10.33,10.33,100.0,10.33,10.89,14.0,14.0,USD,10.33,0.0,30.744047,0.0,0.336,-0.361,-28.614958,Focus Impact,,,,,,,,,,,,2021-10-28,,,,,,,,,,,,
FIACW,en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,USD,NGM,Focus Impact Acquisition Corp. Warrant,Focus Impact Acquisition Corp.,finmb_712463355,America/New_York,EDT,-14400000,us_market,False,59.605907,0.0324,REGULAR,,4,0.0121,1679587178,0.0203,NasdaqGM,,,0.0026000012,0.08724836,0.0298 - 0.0324,0.0,0.0,0.0298,0.0324,,,,,,,15,0,False,False,0.0324,0.0324,0.0298 - 0.0324,0.0298,3970.0,0.035,0.0369,18.0,9.0,USD,0.0298,,,,,0.005,6.4800005,Focus Impact,,,,,,,,,,,,2021-12-20,,,,,,,,,,,,
FIBK,en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,USD,NMS,"First Interstate BancSystem, In","First Interstate BancSystem, Inc.",finmb_1035501,America/New_York,EDT,-14400000,us_market,False,-2.3007686,29.3,REGULAR,1269437400000.0,2,-0.69000053,1679590239,29.99,NasdaqGS,772084.0,1356110.0,0.15499878,0.0053181946,29.145 - 46.34,-17.04,-0.3677169,29.145,46.34,35.5514,-6.2514,-0.17584118,39.4272,-10.127201,-0.25685823,15,0,False,False,29.3,30.37,29.145 - 30.37,29.145,224884.0,29.28,29.3,12.0,8.0,USD,30.29,1.76,15.260417,0.05868623,1.92,29.431,0.9955489,First Interstate BancSystem,1676592000.0,1674835200.0,1682506740.0,1682942400.0,3.66,3.47,8.443804,104441000.0,3060121344.0,8.005465,2.4 - Buy,,,,,,,,,,,,,
FICS,en-US,US,ETF,ETF,Nasdaq Real Time Price,True,HIGH,USD,NGM,First Trust International Devel,First Trust International Developed Cap Strength ETF,finmb_691202839,America/New_York,EDT,-14400000,us_market,False,1.0830323,30.8,REGULAR,1608215400000.0,2,0.32999992,1679590090,30.47,NasdaqGM,12727.0,9390.0,5.5199986,0.21835437,25.28 - 35.9,-5.1000023,-0.14206134,25.28,35.9,30.50964,0.2903595,0.009516976,29.015936,1.7840633,0.061485637,15,0,False,False,30.8,30.8,30.68 - 30.8,30.68,636.0,30.81,30.84,10.0,10.0,,30.5002,,18.525007,,1.6626174,,,,,,,,,,,,,,,,5.46391,5.20497,5.20497,,,,,,,,,
FICV,en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,USD,NCM,Frontier Investment Corp,Frontier Investment Corp,finmb_716232111,America/New_York,EDT,-14400000,us_market,False,0.0,10.21,REGULAR,1630330200000.0,2,0.0,1679515197,10.21,NasdaqCM,45876.0,28700.0,0.53999996,0.05584281,9.67 - 10.695,-0.48499966,-0.045348264,9.67,10.695,10.13864,0.071359634,0.007038383,9.908495,0.3015051,0.03042895,15,0,False,False,10.21,10.225,10.21 - 10.225,10.21,701.0,10.21,10.24,31.0,9.0,USD,10.21,0.0,30.568863,0.0,0.334,-0.495,-20.626263,Frontier Inv,,,,,,,,20000000.0,255250000.0,,,2021-08-23,,,,,,,,,,,,
FICVU,en-US,US,EQUITY,Equity,Delayed Quote,True,HIGH,USD,NCM,Frontier Investment Corp,Frontier Investment Corp,finmb_716232111,America/New_York,EDT,-14400000,us_market,False,1.387124,10.2401,REGULAR,1625146200000.0,2,0.14009953,1679588056,10.1,NasdaqCM,1861.0,130.0,0.7901001,0.08360848,9.45 - 10.7,-0.4598999,-0.0429813,9.45,10.7,10.2062,0.03390026,0.0033215361,9.92713,0.31297016,0.03152675,15,0,False,False,10.2401,10.27,10.2282 - 10.27,10.2282,900.0,10.24,11.28,18.0,31.0,USD,10.2282,0.0,30.658983,0.0,0.334,-0.495,-20.68707,Frontier Inv,,,,,,,,,,,,2021-07-01,,,,,,,,,,,,
FICVW,en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,,NCM,Frontier Investment Corp Warrants,Frontier Investment Corp,finmb_716232111,America/New_York,EDT,-14400000,us_market,False,0.0,0.1101,REGULAR,,4,0.0,1679320510,0.1101,NasdaqCM,,,0.0,0.0,0.1101 - 0.1101,0.0,0.0,0.1101,0.1101,,,,,,,15,0,False,False,0.1101,0.1101,0.1101 - 0.1101,0.1101,33.0,,,,,,,,,,,,,Frontier Inv,,,,,,,,,,,,2021-08-23,,,,,,,,,,,,
FID,en-US,US,ETF,ETF,Nasdaq Real Time Price,True,HIGH,USD,NGM,First Trust S&P International D,First Trust S&P International Dividend Aristocrats Fund,finmb_243575717,America/New_York,EDT,-14400000,us_market,False,1.1741704,15.51,REGULAR,1377264600000.0,2,0.1800003,1679589928,15.33,NasdaqGM,45849.0,24850.0,2.37,0.18036528,13.14 - 18.5,-2.9899998,-0.16162162,13.14,18.5,15.904,-0.39400005,-0.024773644,15.39305,0.116950035,0.0075975866,15,0,False,False,15.51,15.56,15.48 - 15.56,15.48,8557.0,15.5,15.57,8.0,8.0,,15.49,,10.419285,,1.4885858,,,,1546214400.0,,,,,,,,,,,,0.06527,0.56846,0.56846,,,,,,,,,
FINW,en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,USD,NGM,FinWise Bancorp,FinWise Bancorp,finmb_47266012,America/New_York,EDT,-14400000,us_market,False,2.9619217,9.4622,REGULAR,1637332200000.0,2,0.27220058,1679584950,9.19,NasdaqGM,12613.0,20230.0,1.3972006,0.17324248,8.065 - 18.65,-9.187799,-0.49264342,8.065,18.65,9.12032,0.34187984,0.03748551,9.62684,-0.16463947,-0.017102132,15,0,False,False,9.4622,9.4622,8.95 - 9.4622,8.95,3852.0,9.2,9.5,9.0,13.0,USD,9.23,0.0,5.1147027,0.0,1.85,10.947,0.86436474,,,1674685800.0,1674685800.0,1674685800.0,2.01,1.37,6.9067154,12831300.0,121412328.0,4.7075624,1.5 - Strong Buy,2021-11-19,,,,,,,,,,,,
FINX,en-US,US,ETF,ETF,Nasdaq Real Time Price,True,HIGH,USD,NGM,Global X FinTech ETF,Global X FinTech ETF,finmb_316402722,America/New_York,EDT,-14400000,us_market,False,-0.398406,20.0,REGULAR,1473773400000.0,2,-0.07999992,1679590047,20.08,NasdaqGM,127430.0,135870.0,1.6499996,0.08991823,18.35 - 33.67,-13.669998,-0.40599936,18.35,33.67,21.2701,-1.2700996,-0.059712913,21.725275,-1.725275,-0.079413265,15,0,False,False,20.0,20.28,19.7504 - 20.28,19.7504,96353.0,20.06,20.11,10.0,11.0,,19.87,,21.976381,,0.910068,,,,,,,,,,,,,,,,4.31169,7.67386,7.67386,,,,,,,,,
FIP,en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,USD,NMS,FTAI Infrastructure Inc.,FTAI Infrastructure Inc.,finmb_1780969641,America/New_York,EDT,-14400000,us_market,False,0.6122394,2.465,REGULAR,1658323800000.0,4,0.0149998665,1679590243,2.45,NasdaqGS,498388.0,650130.0,0.24499989,0.11036031,2.22 - 4.25,-1.7850001,-0.42000002,2.22,4.25,3.0932,-0.62820005,-0.20309067,2.8953528,-0.43035293,-0.14863575,15,0,False,False,2.465,2.5,2.45 - 2.5,2.45,186114.0,2.46,2.47,22.0,8.0,USD,2.45,0.06,,0.024489796,-1.74,5.547,0.44438434,FTAI Infrastructure,1679961600.0,,,,0.15,0.04,61.625,99445104.0,245132176.0,16.433332,1.0 - Strong Buy,,,,,,,,,,,,,
FISI,en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,USD,NMS,"Financial Institutions, Inc.","Financial Institutions, Inc.",finmb_400006,America/New_York,EDT,-14400000,us_market,False,-3.4323773,18.85,REGULAR,930317400000.0,2,-0.6700001,1679589724,19.52,NasdaqGS,42644.0,91290.0,0.23999977,0.01289628,18.61 - 31.99,-13.139999,-0.41075334,18.61,31.99,23.9038,-5.0537987,-0.2114224,25.039,-6.188999,-0.24717438,15,0,False,False,18.85,19.68,18.61 - 19.68,18.61,52076.0,18.84,19.02,9.0,9.0,USD,19.68,1.16,5.3857145,0.059426226,3.5,25.314,0.74464726,,1680480000.0,1675171800.0,1682420340.0,1682942400.0,3.43,3.4,5.5441175,15375500.0,289828192.0,5.495627,2.7 - Hold,,,,,,,,,,,,,
FISV,en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,USD,NMS,"Fiserv, Inc.","Fiserv, Inc.",finmb_128209,America/New_York,EDT,-14400000,us_market,False,0.92501014,112.38,REGULAR,528039000000.0,2,1.0299988,1679590250,111.35,NasdaqGS,3591916.0,5994930.0,25.349998,0.29127887,87.03 - 119.48,-7.100006,-0.05942422,87.03,119.48,110.5764,1.8035965,0.016310863,102.49295,9.887047,0.096465625,15,0,False,False,112.38,113.36,110.775 - 113.36,110.775,1210631.0,112.62,112.67,8.0,8.0,USD,110.98,0.0,27.955223,0.0,4.02,48.933,2.2966096,Fiserv,,1675774800.0,1682425800.0,1682944200.0,8.38,7.34,15.310626,628126016.0,70588801024.0,13.410501,2.1 - Buy,,,,,,,,,,,,,
FITB,en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,USD,NMS,Fifth Third Bancorp,Fifth Third Bancorp,finmb_270961,America/New_York,EDT,-14400000,us_market,False,-0.55984735,25.755,REGULAR,322151400000.0,2,-0.14500046,1679590265,25.9,NasdaqGS,8650257.0,26750360.0,3.6449986,0.16485746,22.11 - 47.02,-21.265001,-0.45225438,22.11,47.02,34.1742,-8.419199,-0.24636127,34.3511,-8.596102,-0.25024238,15,0,False,False,25.755,26.46,25.572 - 26.46,25.572,3847156.0,25.74,25.77,8.0,13.0,USD,26.35,1.26,7.7809668,0.048648648,3.31,22.258,1.157112,,1681689600.0,1681993800.0,1681993800.0,1681993800.0,4.0,3.76,6.849734,681054016.0,17540546560.0,6.43875,2.0 - Buy,,,,,,,,,,,,,
FITBI,en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,USD,NMS,Fifth Third Bancorp - Depositar,Fifth Third Bancorp,finmb_270961,America/New_York,EDT,-14400000,us_market,False,-0.76239014,23.43,REGULAR,1386340200000.0,2,-0.1800003,1679589549,23.61,NasdaqGS,91837.0,113670.0,2.3500004,0.111480094,21.08 - 27.06,-3.6299992,-0.13414632,21.08,27.06,24.8596,-1.4295998,-0.05750695,25.3763,-1.9463005,-0.076697566,15,0,False,False,23.43,23.8738,23.36 - 23.8738,23.36,21258.0,23.39,23.6,10.0,10.0,USD,23.56,1.26,6.7269597,0.053367216,3.483,22.258,1.0526552,,1680220800.0,1571761800.0,,,,,,655616000.0,16390199296.0,,,,,,,,,,,,,,,
FITBO,en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,USD,NMS,Fifth Third Bancorp - Depositar,Fifth Third Bancorp,finmb_270961,America/New_York,EDT,-14400000,us_market,False,-1.1089284,21.1528,REGULAR,1568381400000.0,2,-0.23719978,1679588114,21.39,NasdaqGS,21800.0,39460.0,2.6427994,0.14277685,18.51 - 25.91,-4.7572002,-0.18360479,18.51,25.91,22.48448,-1.3316803,-0.059226643,21.95653,-0.80373,-0.03660551,15,0,False,False,21.1528,21.665,21.0764 - 21.665,21.0764,4873.0,21.09,21.56,9.0,8.0,USD,21.39,1.26,6.073155,0.058906034,3.483,22.258,0.95034593,,1680220800.0,1603369800.0,1611149400.0,1611581400.0,,,,,,,,,,,,,,,,,,,,
