language,region,quoteType,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,regularMarketPrice,exchangeTimezoneShortName,currency,market,exchangeTimezoneName,esgPopulated,messageBoardId,gmtOffSetMilliseconds,marketState,regularMarketChangePercent,shortName,longName,exchange,averageDailyVolume3Month,averageDailyVolume10Day,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverage,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,tradeable,cryptoTradeable,firstTradeDateMilliseconds,priceHint,regularMarketChange,regularMarketTime,regularMarketPreviousClose,fullExchangeName,price,regularMarketDayHigh,regularMarketDayRange,regularMarketDayLow,regularMarketVolume,bid,ask,bidSize,askSize,financialCurrency,regularMarketOpen,trailingAnnualDividendRate,trailingPE,trailingAnnualDividendYield,epsTrailingTwelveMonths,bookValue,priceToBook,displayName,epsCurrentYear,priceEpsCurrentYear,sharesOutstanding,marketCap,forwardPE,averageAnalystRating,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,epsForward,ipoExpectedDate,ytdReturn,trailingThreeMonthReturns,trailingThreeMonthNavReturns,prevName,nameChangeDate,prevExchange,exchangeTransferDate,newListingDate,prevTicker,tickerChangeDate,underlyingSymbol,openInterest,tickerSymbol
en-US,US,EQUITY,Equity,Delayed Quote,True,HIGH,10.27,EDT,USD,us_market,America/New_York,False,finmb_1774851175,-14400000,REGULAR,0.0,Israel Acquisitions Corp,Israel Acquisitions Corp,NGM,327961.0,25050.0,0.19000053,0.01884926,10.08 - 10.9,-0.62999916,-0.05779809,10.08,10.9,10.222383,0.047617912,0.004658201,10.222383,0.047617912,0.004658201,15,0,False,False,1673620200000.0,2,0.0,1679513283,10.27,NasdaqGM,10.27,10.37,10.14 - 10.37,10.14,13915.0,9.32,11.42,8.0,8.0,USD,10.14,0.0,,0.0,,0.005,2054.0002,Israel Acquisitions,,,,,,,,,,,,2023-01-13,,,,,,,,,,,,,ISRLU
en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,0.1051,EDT,USD,us_market,America/New_York,False,finmb_1774851175,-14400000,REGULAR,-10.932205,Israel Acquisitions Corp Warran,Israel Acquisitions Corp,NGM,,,0.0,0.0,0.1051 - 0.1184,-0.013300002,-0.11233109,0.1051,0.1184,,,,,,,15,0,False,False,,4,-0.012900002,1679579130,0.118,NasdaqGM,0.1051,0.1184,0.1051 - 0.1184,0.1051,3001.0,0.0651,0.215,40.0,11.0,USD,0.0945,0.0,,0.0,,0.005,21.02,Israel Acquisitions,,,,,,,,,,,,2023-02-28,,,,,,,,,,,,,ISRLW
en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,7.77,EDT,USD,us_market,America/New_York,False,finmb_29957,-14400000,REGULAR,2.6420054,Innovative Solutions and Suppor,"Innovative Solutions and Support, Inc.",NMS,16238.0,15460.0,2.0,0.34662044,5.77 - 9.9,-2.1299996,-0.21515149,5.77,9.9,8.1512,-0.3812003,-0.04676616,8.01385,-0.24385023,-0.030428598,15,0,False,False,965395800000.0,2,0.19999981,1679579013,7.57,NasdaqGS,7.77,7.77,7.75 - 7.77,7.75,1627.0,7.5,7.98,18.0,8.0,USD,7.75,0.0,27.75,0.0,0.28,1.847,4.206822,Innovative Solutions and Support,0.44,17.65909,17398800.0,135188672.0,26.793104,1.0 - Strong Buy,1609286400.0,1676410200.0,1683629940.0,1684152000.0,0.29,,,,,,,,,,,,,,ISSC
en-US,US,ETF,ETF,Nasdaq Real Time Price,True,HIGH,47.145,EDT,USD,us_market,America/New_York,False,finmb_223235655,-14400000,REGULAR,0.031825565,iShares Core 1-5 Year USD Bond ,iShares Core 1-5 Year USD Bond ETF,NGM,959727.0,644430.0,1.5849991,0.034789268,45.56 - 48.51,-1.3649979,-0.028138485,45.56,48.51,46.7846,0.36040115,0.007703414,46.7926,0.35240173,0.007531143,15,0,False,False,1351085400000.0,2,0.01499939,1679579124,47.13,NasdaqGM,47.145,47.157,47.135 - 47.157,47.135,21644.0,47.14,47.2,10.0,22.0,,46.81,0.0,19.853727,0.0,2.374617,,,,,,,,,,1522972800.0,,,,,,1.93121,1.49412,1.49412,,,,,,,,,,ISTB
en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,15.405,EDT,USD,us_market,America/New_York,False,finmb_257190537,-14400000,REGULAR,0.0,Investar Holding Corporation,Investar Holding Corporation,NGM,14905.0,29520.0,0.2550001,0.01683169,15.15 - 23.721,-8.316001,-0.35057548,15.15,23.721,19.6619,-4.2569,-0.21650502,21.167465,-5.7624655,-0.2722322,15,0,False,False,1404221400000.0,2,0.0,1679515205,15.405,NasdaqGM,15.405,15.42,15.405 - 15.42,15.405,84.0,15.31,15.63,9.0,9.0,USD,15.66,0.365,4.3764205,0.023693606,3.52,21.792,0.7069108,Investar Holding,2.3,6.697826,9912170.0,154530640.0,6.5275426,2.2 - Buy,1682640000.0,1674680400.0,1681934400.0,1682366400.0,2.36,,,,,,,,,,,,,,ISTR
en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,0.86,EDT,USD,us_market,America/New_York,False,finmb_50919508,-14400000,REGULAR,1.1764694,"iSun, Inc.","iSun, Inc.",NCM,160679.0,213850.0,0.029000044,0.034897767,0.831 - 4.98,-4.12,-0.8273092,0.831,4.98,1.58818,-0.72817993,-0.45849964,2.30936,-1.44936,-0.62760246,15,0,False,False,1461677400000.0,4,0.00999999,1679578948,0.85,NasdaqCM,0.86,0.88,0.8578 - 0.88,0.8578,7248.0,0.88,0.9196,9.0,22.0,USD,0.93,0.0,,0.0,-0.93,4.174,0.20603739,iSun,-1.31,-0.6564886,16089800.0,13837228.0,-1.2285714,2.0 - Buy,,1680179400.0,1680179400.0,1680179400.0,-0.7,,,,,"The Peck Company Holdings, Inc.",2023-03-22,,,,,,,,ISUN
en-US,US,EQUITY,Equity,Delayed Quote,True,HIGH,10.3999,EDT,USD,us_market,America/New_York,False,finmb_708788100,-14400000,REGULAR,0.0,Industrial Tech Acquisitions II,"Industrial Tech Acquisitions II, Inc.",NGM,49889.0,65360.0,0.4899006,0.049434975,9.91 - 10.44,-0.040099144,-0.0038409142,9.91,10.44,10.31024,0.089660645,0.008696271,10.10061,0.29929066,0.02963095,15,0,False,False,1646404200000.0,2,0.0,1679512880,10.3999,NasdaqGM,10.3999,10.3999,10.38 - 10.3999,10.38,36172.0,10.32,10.45,12.0,30.0,USD,10.38,0.0,54.73632,0.0,0.19,-0.319,-32.601566,Industrial Tech Acquisitions II,,,17250000.0,224247856.0,,,,,,,,2022-03-04,,,,,,,,,,,,,ITAQ
en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,10.36,EDT,USD,us_market,America/New_York,False,finmb_708788100,-14400000,REGULAR,0.0,Industrial Tech Acquisitions II,"Industrial Tech Acquisitions II, Inc.",NGM,3005.0,160.0,0.40999985,0.041206017,9.95 - 10.61,-0.25,-0.023562677,9.95,10.61,10.3516,0.008399963,0.00081146526,10.120955,0.23904419,0.023618737,15,0,False,False,1641997800000.0,2,0.0,1678910374,10.36,NasdaqGM,10.36,10.37,10.36 - 10.37,10.36,0.0,8.39,11.41,13.0,12.0,USD,10.36,0.0,31.111109,0.0,0.333,-0.319,-32.476486,Industrial Tech Acquisitions II,,,,,,,,,,,,2022-01-12,,,,,,,,,,,,,ITAQU
en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,0.08,EDT,USD,us_market,America/New_York,False,finmb_708788100,-14400000,REGULAR,0.0,Industrial Tech Acquisitions II,"Industrial Tech Acquisitions II, Inc.",NMS,,,0.009999998,0.14285712,0.07 - 0.08,0.0,0.0,0.07,0.08,,,,,,,15,0,False,False,,4,0.0,1679508797,0.08,NasdaqGS,0.08,0.08,0.07 - 0.08,0.07,5500.0,0.07,0.11,8.0,30.0,USD,0.08,0.0,,0.0,,0.006,13.333333,Industrial Tech Acquisitions II,,,,,,,,,,,,2022-03-04,,,,,,,,,,,,,ITAQW
en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,45.695,EDT,USD,us_market,America/New_York,False,finmb_9425271,-14400000,REGULAR,0.18636063,Intra-Cellular Therapies Inc.,"Intra-Cellular Therapies, Inc.",NMS,691766.0,687810.0,3.6850014,0.08771725,42.01 - 66.0,-20.305,-0.30765152,42.01,66.0,47.5474,-1.8524017,-0.038959052,50.7011,-5.0060997,-0.0987375,15,0,False,False,1389105000000.0,2,0.084999084,1679579121,45.61,NasdaqGS,45.695,46.1,45.695 - 46.1,45.695,18882.0,45.27,46.34,8.0,8.0,USD,46.19,0.0,,0.0,-2.73,6.918,6.6052322,Intra-Cellular Therapies,-2.44,-18.727459,95280000.0,4353819648.0,-59.34416,1.8 - Buy,,1677677400.0,1683549000.0,1683894600.0,-0.77,,,,,,,,,,,,,,ITCI
en-US,US,EQUITY,Equity,Delayed Quote,True,HIGH,4.59,EDT,USD,us_market,America/New_York,False,finmb_293414,-14400000,REGULAR,0.21834563,"Iteris, Inc.","Iteris, Inc.",NCM,105076.0,98350.0,2.19,0.91249996,2.4 - 4.85,-0.25999975,-0.053608198,2.4,4.85,4.2216,0.3684001,0.087265514,3.28095,1.3090501,0.39898506,15,0,False,False,757693800000.0,4,0.010000229,1679578205,4.58,NasdaqCM,4.59,4.59,4.46 - 4.59,4.46,518.0,4.46,4.71,8.0,8.0,USD,4.7,0.0,,0.0,-0.41,1.508,3.0437667,Iteris,-0.26,-17.653847,42774300.0,196334048.0,24.157896,2.2 - Buy,,1675373400.0,1685444340.0,1685966400.0,0.19,,,,,,,,,,,,,,ITI
en-US,US,EQUITY,Equity,Delayed Quote,True,HIGH,149.12,EDT,USD,us_market,America/New_York,False,finmb_281365,-14400000,REGULAR,1.4559801,Investors Title Company,Investors Title Company,NMS,2540.0,3250.0,23.319992,0.18537354,125.8 - 210.4,-61.28,-0.29125476,125.8,210.4,154.9,-5.779999,-0.03731439,149.93526,-0.81526184,-0.005437426,15,0,False,False,534004200000.0,2,2.1399994,1679578201,146.98,NasdaqGS,149.12,149.12,149.12 - 149.12,149.12,151.0,142.1,157.88,10.0,10.0,USD,149.99,1.84,11.541795,0.01251871,12.92,127.048,1.1737297,,,,1896670.0,282831424.0,,,1680220800.0,1676381340.0,1683116940.0,1683548940.0,,,,,,,,,,,,,,,ITIC
en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,13.05,EDT,USD,us_market,America/New_York,False,finmb_663087242,-14400000,REGULAR,0.23041269,"iTeos Therapeutics, Inc.","iTeos Therapeutics, Inc.",NGM,281530.0,331800.0,0.07000065,0.005392962,12.98 - 35.64,-22.59,-0.6338384,12.98,35.64,18.5086,-5.4586,-0.29492235,20.37305,-7.3230505,-0.3594479,15,0,False,False,1595597400000.0,2,0.029999733,1679579083,13.02,NasdaqGM,13.05,13.215,12.98 - 13.215,12.98,4796.0,12.91,13.32,8.0,9.0,USD,13.89,0.0,5.7743363,0.0,2.26,18.627,0.7005959,iTeos Therapeutics,2.71,4.8154984,35720400.0,466151232.0,-3.254364,1.6 - Buy,,1678878000.0,1683716340.0,1684152000.0,-4.01,2020-07-24,,,,,,,,,,,,,ITOS
en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,51.76,EDT,USD,us_market,America/New_York,False,finmb_30323,-14400000,REGULAR,1.0345477,"Itron, Inc.","Itron, Inc.",NMS,258781.0,339740.0,12.379997,0.3143727,39.38 - 60.61,-8.850002,-0.14601554,39.38,60.61,55.7586,-3.9986,-0.07171271,51.14985,0.6101494,0.0119286645,15,0,False,False,752509800000.0,2,0.5299988,1679578981,51.23,NasdaqGS,51.76,51.89,50.83 - 51.89,50.83,10587.0,50.4,54.58,8.0,8.0,USD,52.33,0.0,,0.0,-0.22,25.859,2.001624,Itron,0.92,56.260868,45404300.0,2350126592.0,23.315313,2.6 - Hold,,1677510000.0,1682944200.0,1683289800.0,2.22,,,,,,,,,,,,,,ITRI
en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,1.025,EDT,USD,us_market,America/New_York,False,finmb_318354064,-14400000,REGULAR,-0.48543644,Iterum Therapeutics plc,Iterum Therapeutics plc,NCM,98477.0,122490.0,0.42399997,0.70549077,0.601 - 7.05,-6.025,-0.8546099,0.601,7.05,1.20028,-0.17527997,-0.14603257,2.02928,-1.00428,-0.49489474,15,0,False,False,1527255000000.0,4,-0.004999995,1679578384,1.03,NasdaqCM,1.025,1.025,0.9714 - 1.025,0.9714,2257.0,0.9714,1.08,14.0,30.0,USD,1.06,0.0,,0.0,-2.77,2.222,0.46129614,Iterum Therapeutics,,,12727100.0,13045277.0,-0.1898148,3.0 - Hold,,1678969800.0,1678969800.0,1678969800.0,-5.4,,,,,,,,,,,,,,ITRM
en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,21.86,EDT,USD,us_market,America/New_York,False,finmb_23076179,-14400000,REGULAR,0.8302597,Ituran Location and Control Ltd,Ituran Location and Control Ltd.,NMS,25811.0,26060.0,1.0300007,0.049447946,20.83 - 27.52,-5.66,-0.2056686,20.83,27.52,22.2648,-0.4047985,-0.018181099,23.3993,-1.539299,-0.06578398,15,0,False,False,1127914200000.0,2,0.1800003,1679578203,21.68,NasdaqGS,21.86,21.86,21.86 - 21.86,21.86,906.0,20.47,22.74,10.0,14.0,USD,21.83,0.56,11.68984,0.025830258,1.87,7.203,3.0348465,Ituran Location and Control,2.2,9.936364,20267200.0,443040992.0,8.709164,2.5 - Buy,1680566400.0,1677592800.0,1684758600.0,1685104200.0,2.51,,,,,,,,,,,,,,ITRN
en-US,US,ETF,ETF,Nasdaq Real Time Price,True,HIGH,36.94,EDT,USD,us_market,America/New_York,False,finmb_572192896,-14400000,REGULAR,0.59912145,Invesco RAFI Strategic US ETF,Invesco RAFI Strategic US ETF,NGM,71889.0,199150.0,4.0699997,0.12382111,32.87 - 41.31,-4.3700027,-0.105785586,32.87,41.31,37.842,-0.9020004,-0.02383596,36.9016,0.038398743,0.0010405713,15,0,False,False,1536759000000.0,2,0.2199974,1679578837,36.72,NasdaqGM,36.94,36.94,36.94 - 36.94,36.94,112.0,36.86,37.02,8.0,8.0,,37.37,,15.6076565,,2.366787,,,,,,,,,,1546214400.0,,,,,,1.01679,1.57305,1.57305,,,,,,,,,,IUS
en-US,US,ETF,ETF,Nasdaq Real Time Price,True,HIGH,46.03,EDT,USD,us_market,America/New_York,False,finmb_266031808,-14400000,REGULAR,-0.15184316,iShares Core Total USD Bond Mar,iShares Core Total USD Bond Market ETF,NGM,3348384.0,5841340.0,2.9099998,0.067486085,43.12 - 49.71,-3.6800003,-0.07402938,43.12,49.71,45.7534,0.27659988,0.00604545,45.78885,0.2411499,0.005266564,15,0,False,False,1402579800000.0,2,-0.069999695,1679579029,46.1,NasdaqGM,46.03,46.08,46.03 - 46.08,46.03,100224.0,46.02,46.09,12.0,18.0,,45.71,0.0,,0.0,,,,,,,,,,,1522972800.0,,,,,,3.15432,1.92927,1.92927,,,,,,,,,,IUSB
en-US,US,ETF,ETF,Nasdaq Real Time Price,True,HIGH,86.28,EDT,USD,us_market,America/New_York,False,finmb_8797743,-14400000,REGULAR,1.0787346,iShares Core S&P U.S. Growth ET,iShares Core S&P U.S. Growth ETF,NGM,793950.0,560870.0,9.330002,0.12124759,76.95 - 108.72,-22.440002,-0.20640178,76.95,108.72,85.3592,0.92079926,0.010787346,86.18675,0.09324646,0.0010819117,15,0,False,False,964791000000.0,2,0.92079926,1679579121,85.3592,NasdaqGM,86.28,86.29,86.0 - 86.29,86.0,89685.0,86.11,86.22,13.0,11.0,USD,86.77,0.728,20.462791,0.008528665,4.2164335,102.424,0.84238064,,,,105750000.0,9124110336.0,,,1522195200.0,,,,,,5.04171,5.10708,5.10708,,,,,,,,,,IUSG
en-US,US,ETF,ETF,Delayed Quote,True,HIGH,33.74,EDT,USD,us_market,America/New_York,False,finmb_572192895,-14400000,REGULAR,-0.029624656,Invesco RAFI Strategic US Small,Invesco RAFI Strategic US Small Company ETF,NGM,43622.0,143830.0,3.7700024,0.12579255,29.97 - 38.74,-5.0,-0.12906556,29.97,38.74,36.0192,-2.2791977,-0.0632773,34.15675,-0.41674805,-0.012201046,15,0,False,False,1539869400000.0,2,-0.0099983215,1679578201,33.75,NasdaqGM,33.74,33.74,33.74 - 33.74,33.74,300.0,33.74,33.76,8.0,9.0,,33.74,0.0,12.599452,0.0,2.6778944,,,,,,,,,,1546214400.0,,,,,,1.68726,2.21078,2.21078,,,,,,,,,,IUSS
en-US,US,ETF,ETF,Nasdaq Real Time Price,True,HIGH,70.9,EDT,USD,us_market,America/New_York,False,finmb_8797768,-14400000,REGULAR,0.7666196,iShares Core S&P U.S. Value ETF,iShares Core S&P U.S. Value ETF,NGM,727742.0,633480.0,8.850002,0.14262696,62.05 - 78.25,-7.3499985,-0.09392969,62.05,78.25,74.0864,-3.1864014,-0.04300926,70.44885,0.451149,0.0064039226,15,0,False,False,965395800000.0,2,0.5393982,1679579121,70.3606,NasdaqGM,70.9,70.91,70.735 - 70.91,70.735,45367.0,70.69,70.87,11.0,9.0,USD,72.13,1.447,18.08162,0.020565486,3.9211092,70.866,1.0004798,,,,99500000.0,7054550016.0,,,1522195200.0,,,,,,0.11327,1.04316,1.04316,,,,,,,,,,IUSV
en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,4.1,EDT,USD,us_market,America/New_York,False,finmb_273516426,-14400000,REGULAR,2.244381,Inventiva S.A. - American Depos,Inventiva S.A.,NGM,6933.0,13260.0,0.6079998,0.1741122,3.492 - 12.152,-8.052,-0.66260695,3.492,12.152,5.53522,-1.4352202,-0.25928873,5.14737,-1.04737,-0.20347673,15,0,False,False,1594387800000.0,4,0.089999676,1679578201,4.01,NasdaqGM,4.1,4.1,4.1 - 4.1,4.1,167.0,0.0,4.26,12.0,10.0,EUR,4.0,0.0,,0.0,-1.31,1.655,2.4773414,Inventiva,,,42134200.0,172750208.0,,,,,,,,2020-07-10,,,,,,,,,,,,,IVA
en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,7.05,EDT,USD,us_market,America/New_York,False,finmb_30216,-14400000,REGULAR,-0.7042213,"Intevac, Inc.","Intevac, Inc.",NMS,136023.0,148560.0,2.7600002,0.6433567,4.29 - 7.51,-0.46000004,-0.061251666,4.29,7.51,7.0558,-0.0057997704,-0.00082198624,5.6059,1.4441004,0.25760368,15,0,False,False,816964200000.0,2,-0.049999714,1679579016,7.1,NasdaqGS,7.05,7.12,6.98 - 7.12,6.98,5186.0,6.87,7.33,8.0,8.0,USD,7.03,0.0,,0.0,-0.68,4.832,1.4590232,Intevac,-0.76,-9.276316,25798100.0,181876608.0,28.2,2.0 - Buy,,1675287000.0,1683576000.0,1683921600.0,0.25,,,,,,,,,,,,,,IVAC
en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,10.5,EDT,USD,us_market,America/New_York,False,finmb_714349727,-14400000,REGULAR,0.047642823,Investcorp India Acquisition Co,Investcorp India Acquisition Corp,NGM,101783.0,119130.0,0.5500002,0.0552764,9.95 - 10.6,-0.10000038,-0.009433998,9.95,10.6,10.43768,0.062319756,0.0059706517,10.212388,0.28761196,0.028163048,15,0,False,False,1656595800000.0,2,0.0050001144,1679578309,10.495,NasdaqGM,10.5,10.5,10.5 - 10.5,10.5,150000.0,10.47,10.6,10.0,9.0,USD,10.5,0.0,,0.0,,-0.041,-256.09756,Investcorp India,,,25875000.0,339609888.0,,,,,,,,2022-06-30,,,,,,,,,,,,,IVCA
en-US,US,EQUITY,Equity,Delayed Quote,True,HIGH,10.5,EDT,USD,us_market,America/New_York,False,finmb_714349727,-14400000,REGULAR,0.0,Investcorp India Acquisition Co,Investcorp India Acquisition Corp,NGM,2048.0,0.0,1.335,0.14566286,9.165 - 12.31,-1.8100004,-0.14703496,9.165,12.31,10.4446,0.055399895,0.005304166,10.216873,0.28312683,0.027711691,15,0,False,False,1652189400000.0,2,0.0,1679578791,10.5,NasdaqGM,10.5,10.5,10.5 - 10.5,10.5,38.0,10.47,11.56,14.0,11.0,USD,10.5,0.0,,0.0,,-0.041,-256.09756,Investcorp India,,,,,,,,,,,,2022-04-01,,,,,,,,,,,,,IVCAU
en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,0.0501,EDT,USD,us_market,America/New_York,False,finmb_714349727,-14400000,REGULAR,0.0,Investcorp India Acquisition Co,Investcorp India Acquisition Corp,NMS,,,0.0,0.0,0.0501 - 0.0503,-0.00019999966,-0.0039761364,0.0501,0.0503,,,,,,,15,0,False,False,,4,0.0,1679493984,0.0501,NasdaqGS,0.0501,0.0503,0.0501 - 0.0503,0.0501,5.0,0.0503,0.098,10.0,29.0,USD,0.0515,0.0,,0.0,,0.003,16.699999,Investcorp India,,,,,,,,,,,,2022-06-30,,,,,,,,,,,,,IVCAW
en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,10.44,EDT,USD,us_market,America/New_York,False,finmb_714236115,-14400000,REGULAR,0.0,Investcorp Europe Acquisition C,Investcorp Europe Acquisition Corp I,NGM,143891.0,21100.0,0.53999996,0.05454545,9.9 - 11.39,-0.95000076,-0.08340656,9.9,11.39,10.3883,0.05169964,0.0049767178,10.187065,0.25293446,0.024828982,15,0,False,False,1644330600000.0,2,0.0,1679513469,10.44,NasdaqGM,10.44,10.45,10.44 - 10.45,10.44,9.0,10.35,0.0,8.0,10.0,USD,10.45,0.0,,0.0,,-0.322,-32.42236,,,,34500000.0,450224992.0,,,,,,,,2022-02-03,,,,,,,,,,,,,IVCB
en-US,US,EQUITY,Equity,Delayed Quote,True,HIGH,10.42,EDT,USD,us_market,America/New_York,False,finmb_714236115,-14400000,REGULAR,0.0,Investcorp Europe Acquisition C,Investcorp Europe Acquisition Corp I,NGM,2967.0,1860.0,0.42000008,0.042000007,10.0 - 12.02,-1.6000004,-0.1331115,10.0,12.02,10.46418,-0.044179916,-0.004222014,10.245995,0.17400551,0.016982784,15,0,False,False,1639578600000.0,2,0.0,1678977270,10.42,NasdaqGM,10.42,11.71,10.4 - 11.71,10.4,24.0,10.01,11.44,10.0,10.0,USD,11.71,0.0,,0.0,,-0.322,-32.36025,,,,,,,,,,,,,2021-12-15,,,,,,,,,,,,,IVCBU
en-US,US,EQUITY,Equity,Delayed Quote,True,HIGH,0.0825,EDT,USD,us_market,America/New_York,False,finmb_714236115,-14400000,REGULAR,0.0,Investcorp Europe Acquisition C,Investcorp Europe Acquisition Corp I,NMS,,,0.012500003,0.17857148,0.07 - 0.1488,-0.0663,-0.4455645,0.07,0.1488,,,,,,,15,0,False,False,,4,0.0,1679498526,0.0825,NasdaqGS,0.0825,0.1488,0.07 - 0.1488,0.07,14.0,0.0702,0.2465,11.0,22.0,USD,0.0831,0.0,,0.0,,0.003,27.5,,,,,,,,,,,,,2022-02-03,,,,,,,,,,,,,IVCBW
en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,10.35,EDT,USD,us_market,America/New_York,False,finmb_708941821,-14400000,REGULAR,0.0,Swiftmerge Acquisition Corp.,Swiftmerge Acquisition Corp.,NGM,103216.0,56910.0,0.5799999,0.059365395,9.77 - 10.79,-0.43999958,-0.040778458,9.77,10.79,10.2357,0.11430073,0.01116687,10.02265,0.32735062,0.032661084,15,0,False,False,1645540200000.0,2,0.0,1679502318,10.35,NasdaqGM,10.35,10.35,10.31 - 10.35,10.31,13.0,10.26,12.26,8.0,12.0,CAD,10.31,0.0,,0.0,-0.48,-0.258,-40.116283,Swiftmerge,,,22500000.0,291093760.0,,,,,,,,2022-02-04,,,,,,,,,,,,,IVCP
en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,10.34,EDT,USD,us_market,America/New_York,False,finmb_708941821,-14400000,REGULAR,0.0,Swiftmerge Acquisition Corp.,Swiftmerge Acquisition Corp.,NGM,1089.0,70.0,0.5749998,0.058883745,9.765 - 10.66,-0.3199997,-0.030018734,9.765,10.66,10.314,0.026000023,0.0025208476,10.048565,0.29143524,0.029002672,15,0,False,False,1639578600000.0,2,0.0,1679515160,10.34,NasdaqGM,10.34,10.34,10.34 - 10.34,10.34,100.0,9.81,11.38,10.0,9.0,CAD,10.34,0.0,,0.0,-0.48,-0.258,-40.077522,Swiftmerge,,,,,,,,,,,,2021-12-15,,,,,,,,,,,,,IVCPU
en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,0.1,EDT,USD,us_market,America/New_York,False,finmb_708941821,-14400000,REGULAR,0.0,Swiftmerge Acquisition Corp. Wa,Swiftmerge Acquisition Corp.,NMS,,,0.0,0.0,0.1 - 0.1179,-0.017899998,-0.15182357,0.1,0.1179,,,,,,,15,0,False,False,,4,0.0,1679426630,0.1,NasdaqGS,0.1,0.1179,0.1 - 0.1179,0.1,403.0,0.09,0.1547,31.0,8.0,CAD,0.1179,0.0,,0.0,,0.004,25.0,Swiftmerge,,,,,,,,,,,,2022-02-04,,,,,,,,,,,,,IVCPW
en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,1.14,EDT,USD,us_market,America/New_York,False,finmb_21813682,-14400000,REGULAR,-11.627906,"Iveda Solutions, Inc.","Iveda Solutions, Inc.",NCM,1035823.0,222440.0,0.66999996,1.4255319,0.47 - 9.36,-8.219999,-0.87820506,0.47,9.36,1.218,-0.07800007,-0.06403946,1.00605,0.13395,0.13314447,15,0,False,False,1255354200000.0,4,-0.14999998,1679579138,1.29,NasdaqCM,1.14,1.251,1.1 - 1.251,1.1,60377.0,1.02,1.3,10.0,13.0,USD,1.28,0.0,,0.0,-0.39,0.561,2.0320857,Iveda,-0.2,-5.7,14966700.0,17062038.0,38.0,2.0 - Buy,,,,,0.03,2022-04-01,,,,,,,,,,,,,IVDA
en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,0.4584,EDT,USD,us_market,America/New_York,False,finmb_21813682,-14400000,REGULAR,1.8666718,"Iveda Solutions, Inc. Warrant","Iveda Solutions, Inc.",NMS,,,0.0,0.0,0.4584 - 0.56,-0.10159999,-0.18142855,0.4584,0.56,,,,,,,15,0,False,False,,4,0.008400023,1679578919,0.45,NasdaqGS,0.4584,0.56,0.4584 - 0.56,0.4584,8747.0,0.2607,0.58,8.0,12.0,USD,0.3391,0.0,,0.0,-0.31,-0.08,-5.7300005,Iveda,,,,,,,,,,,,2022-04-01,,,,,,,,,,,,,IVDAW
en-US,US,ETF,ETF,Nasdaq Real Time Price,True,HIGH,20.1219,EDT,USD,us_market,America/New_York,False,finmb_1762380363,-14400000,REGULAR,0.0,iShares Emergent Food and AgTec,iShares Emergent Food and AgTech Multisector ETF,NGM,584.0,900.0,1.7929001,0.09781767,18.329 - 24.51,-4.3880997,-0.17903303,18.329,24.51,21.25334,-1.1314392,-0.053235833,20.84871,-0.72680855,-0.03486108,15,0,False,False,1651066200000.0,2,0.0,1679425430,20.1219,NasdaqGM,20.1219,20.21,20.1219 - 20.21,20.1219,5.0,20.12,20.24,22.0,11.0,,20.3009,0.0,11.9757805,0.0,1.6802162,,,,,,,,,,,,,,,,-1.80703,-1.38596,-1.38596,,,,,,,,,,IVEG
